mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.39798682928085327,0.017986832912511866,0.04950076341629028,0.0011113793309613378,0.8,0.0,200,5,0.05,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.797014072933262,0.7914499858487393,0.7955055305187537,0.7847390242780865,0.7921771533947104,0.00475206329655232,24,0.8756858570141676,0.8725739087707804,0.8743652743652743,0.868959868959869,0.8728962272775227,0.0025268032886611403,18,0.713260294673215,0.704855842185129,0.7104567761419404,0.6947729874093858,0.7058364751024175,0.007067932504769444,24
0.4857338070869446,0.0026161281123761706,0.05382585525512695,0.0006267579831213488,1.0,1.0,300,5,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.80418396521052,0.7983371292312582,0.7994996640458768,0.7944964866016869,0.7991293112723356,0.003456056438588993,6,0.8764228973876014,0.874129882892474,0.8733005733005733,0.8725634725634726,0.8741042065360303,0.0014488507593748445,8,0.7205037969994443,0.7128712871287128,0.7130402522723057,0.7077385424492862,0.7135384697124373,0.004551051902874878,5
0.28117161989212036,0.0009706735610229905,0.04534798860549927,0.0006716672713285586,1.0,5.0,200,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7919344298147206,0.7851187059034963,0.788272077618357,0.7805149653258626,0.7864600446656091,0.004195101733369643,28,0.8733109491442143,0.8695438539022193,0.8706797706797706,0.866994266994267,0.8701322101801179,0.0022691988922313167,28,0.7060611818354551,0.695702005730659,0.6998669454476335,0.6886503067484663,0.6975701099405535,0.006332978319786944,28
0.379547655582428,0.0017830245647276913,0.04918503761291504,0.0005062669618678846,0.6,5.0,200,5,0.05,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.7950337806546481,0.7874066711275743,0.7918667369815888,0.7830855693332414,0.7893481895242631,0.004518266623894304,26,0.8744574563917779,0.870526574400131,0.8723996723996724,0.8671580671580672,0.871135442587412,0.00268441280869969,24,0.7101531480431084,0.6989144924776233,0.7050359712230215,0.691400304414003,0.701375979039439,0.0070001292636176745,26
0.29734939336776733,0.0009137947384623756,0.04694908857345581,0.004517597022080638,0.6,0.0,200,3,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.7305451665431333,0.7287898170460465,0.7318909929024509,0.7158618702987406,0.7267719616975928,0.006394204208134752,50,0.8521824584391122,0.8511178445663746,0.8507780507780508,0.8455364455364456,0.8499036998299958,0.0025741157648985083,50,0.6168541710889408,0.6136846578835529,0.6177087704574066,0.591421143847487,0.6099171858193468,0.010783412843135349,50
0.381305456161499,0.012614042122785765,0.048069655895233154,0.0005673835326978219,1.0,0.0,300,3,0.01,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.7412506818652902,0.7412410475130882,0.7468413107219434,0.7245676565730527,0.7384751741683436,0.008348125310987246,48,0.8556219801818032,0.8557857669314552,0.8569205569205569,0.8480753480753481,0.8541009130272909,0.0035146195612693124,48,0.6337003947641804,0.6338116032439176,0.6417879844166495,0.6057385759829969,0.6287596396019361,0.0136897821108616,48
0.6682865619659424,0.005085252512137818,0.06126999855041504,0.0005409055800078173,1.0,0.0,300,7,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.803174863529309,0.796991451547977,0.7969600970679098,0.7896687695766058,0.7966987954304504,0.004783164425243035,16,0.8736385226435182,0.8720825485218245,0.8696150696150696,0.8678951678951679,0.870807827168895,0.002210430163152796,26,0.716724802643657,0.7095574563034586,0.7070298122929702,0.6985610166324051,0.7079682719681227,0.006491908344942276,20
0.38112521171569824,0.004772852017576293,0.04932224750518799,0.0004805281510423193,1.0,5.0,200,5,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.8018189251688259,0.7934977185927672,0.7995200818599553,0.7913183556270085,0.7965387703121392,0.004279865035849779,18,0.8767504708869053,0.8726558021456065,0.874938574938575,0.8707616707616708,0.8737766296831895,0.002266058248858596,11,0.718744159970099,0.706880301602262,0.7147393984681487,0.7029367469879518,0.7108251517571154,0.006241409915606931,16
0.6136444807052612,0.007480847417422353,0.053777992725372314,0.000932517079124368,1.0,0.0,200,7,0.01,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1.0}",0.7636186634239243,0.7629920068403533,0.766134504966965,0.7527517788071247,0.7613742385095918,0.005115211765752027,38,0.867168946032266,0.8658586520350504,0.865028665028665,0.8604422604422605,0.8646246308845605,0.0025323809881674345,38,0.6705930138099107,0.6686893203883495,0.671451355661882,0.6519607843137255,0.6656736185434668,0.00797995890068702,38
0.48166292905807495,0.0017630125323012914,0.054569244384765625,0.00027715362516851085,1.0,0.0,300,5,0.1,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.6}",0.8045607549618388,0.7988946690089749,0.8001014551599188,0.7939581575749859,0.7993787591764296,0.0037746733241550267,5,0.8769961510113832,0.8746212431414299,0.8740376740376741,0.8717444717444718,0.8743498849837397,0.001868288853536887,4,0.7214391691394659,0.7138852550925061,0.7143387815750372,0.7064116985376828,0.714018726086173,0.005316250870038827,4
